Kend,year,month,day,hour,localHour,dayTime,MP1rms,MP1rms_Smoothed,NMRI_Proxy,NMRI_Proxy_smoothed,maximum_MP1rms
,21,9,10,0,17,252.71,0.179653,0.196864583,0.599401063,0.561021843,
,21,9,10,1,18,252.75,0.167406,0.200167625,0.626710015,0.553656561,
,21,9,10,2,19,252.79,0.18188,0.19738825,0.594435191,0.559854146,
,21,9,10,3,20,252.83,0.190712,0.1965025,0.57474117,0.561829234,
,21,9,10,4,21,252.88,0.183101,0.199207167,0.591712546,0.555798237,
,21,9,10,5,22,252.92,0.164419,0.20165975,0.633370572,0.550329349,
,21,9,10,6,23,252.96,0.231461,0.202623208,0.483877082,0.548180983,
,21,9,10,7,0,252.00,0.185018,0.202483375,0.587437927,0.54849279,
,21,9,10,8,1,252.04,0.190015,0.202888958,0.576295375,0.5475884,
,21,9,10,9,2,252.08,0.202262,0.202861,0.548986422,0.547650743,
,21,9,10,10,3,252.13,0.207164,0.202987583,0.538055706,0.547368482,
,21,9,10,11,4,252.17,0.184551,0.203030292,0.588479266,0.547273249,
,21,9,10,12,5,252.21,0.216977,0.202941667,0.516174205,0.547470869,
,21,9,10,13,6,252.25,0.196428,0.203235833,0.561995357,0.546814922,
,21,9,10,14,7,252.29,0.136294,0.2033525,0.696085055,0.546554773,
,21,9,10,15,8,252.33,0.207917,0.203411292,0.53637663,0.546423676,
,21,9,10,16,9,252.38,0.225206,0.203832833,0.497824783,0.545483702,
,21,9,10,17,10,252.42,0.214179,0.203785792,0.52241332,0.545588598,
,21,9,10,18,11,252.46,0.284493,0.20357425,0.365623767,0.546060304,
,21,9,10,19,12,252.50,0.191993,0.2036345,0.571884735,0.545925956,
,21,9,10,20,13,252.54,0.155407,0.203520875,0.653465965,0.546179322,
,21,9,10,21,14,252.58,0.230221,0.203472667,0.486642094,0.546286819,
,21,9,10,22,15,252.63,0.282092,0.204060583,0.370977632,0.544975854,
,21,9,10,23,16,252.67,0.254108,0.203564417,0.433377707,0.546082231,
,21,9,11,0,17,253.71,0.176297,0.203677333,0.606884434,0.545830444,
,21,9,11,1,18,253.75,0.17714,0.203681542,0.605004672,0.54582106,
,21,9,11,2,19,253.79,0.181209,0.203803625,0.595931419,0.545548833,
,21,9,11,3,20,253.83,0.19375,0.204390208,0.567966891,0.544240841,
,21,9,11,4,21,253.88,0.184126,0.204569167,0.589426951,0.543841791,
,21,9,11,5,22,253.92,0.162292,0.204401042,0.638113459,0.544216684,
,21,9,11,6,23,253.96,0.238521,0.204537125,0.468134353,0.543913239,
,21,9,11,7,0,253.00,0.187818,0.204203875,0.581194351,0.544656336,
,21,9,11,8,1,253.04,0.191426,0.2045455,0.573149059,0.543894564,
,21,9,11,9,2,253.08,0.212379,0.204519667,0.526427047,0.543952168,
,21,9,11,10,3,253.13,0.206035,0.20469775,0.540573205,0.543555069,
,21,9,11,11,4,253.17,0.179474,0.20465125,0.599800206,0.543658757,
,21,9,11,12,5,253.21,0.218423,0.2046015,0.512949844,0.543769692,
,21,9,11,13,6,253.25,0.193701,0.205225792,0.568076154,0.542377617,
,21,9,11,14,7,253.29,0.135137,0.205521875,0.69866499,0.541717396,
,21,9,11,15,8,253.33,0.222027,0.20526775,0.504913471,0.542284056,
,21,9,11,16,9,253.38,0.213298,0.205606208,0.524377817,0.541529345,
,21,9,11,17,10,253.42,0.216889,0.205730083,0.516370431,0.541253123,
,21,9,11,18,11,253.46,0.284594,0.206312542,0.365398552,0.539954329,
,21,9,11,19,12,253.50,0.194923,0.206156917,0.565351279,0.540301349,
,21,9,11,20,13,253.54,0.169485,0.205863625,0.62207416,0.540955345,
,21,9,11,21,14,253.58,0.234516,0.2062975,0.477064895,0.53998787,
,21,9,11,22,15,253.63,0.278057,0.206951333,0.37997507,0.53852992,
,21,9,11,23,16,253.67,0.257374,0.206155208,0.426095023,0.540305158,
,21,9,13,0,17,255.71,0.168299,0.206928833,0.62471876,0.538580092,
,21,9,13,1,18,255.75,0.185339,0.207245,0.586722145,0.537875088,
,21,9,13,2,19,255.79,0.180589,0.20740325,0.597313925,0.537522215,
,21,9,13,3,20,255.83,0.198024,0.208195625,0.55843652,0.535755339,
,21,9,13,4,21,255.88,0.18301,0.209086375,0.591915462,0.533769101,
,21,9,13,5,22,255.92,0.161098,0.208445875,0.640775898,0.535197319,
,21,9,13,6,23,255.96,0.253504,0.208420917,0.434724536,0.535252973,
,21,9,13,7,0,255.00,0.194924,0.208413208,0.565349049,0.535270161,
,21,9,13,8,1,255.04,0.185327,0.20880475,0.586748903,0.534397082,
,21,9,13,9,2,255.08,0.220502,0.208903167,0.508313989,0.534177628,
,21,9,13,10,3,255.13,0.209008,0.208933833,0.533943866,0.534109246,
,21,9,13,11,4,255.17,0.193453,0.208873333,0.568629156,0.534244152,
,21,9,13,12,5,255.21,0.214688,0.208949375,0.521278327,0.534074591,
,21,9,13,13,6,255.25,0.186662,0.209316375,0.583772056,0.533256236,
,21,9,13,14,7,255.29,0.14555,0.209196125,0.675445579,0.533524376,
,21,9,13,15,8,255.33,0.237719,0.209068167,0.469922691,0.533809703,
,21,9,13,16,9,255.38,0.194191,0.209212083,0.566983528,0.533488791,
,21,9,13,17,10,255.42,0.235456,0.209304458,0.474968838,0.533282809,
,21,9,13,18,11,255.46,0.292182,0.209657583,0.348478463,0.532495394,
,21,9,13,19,12,255.50,0.198721,0.209153458,0.556882315,0.533619516,
,21,9,13,20,13,255.54,0.188502,0.208898625,0.579669135,0.534187755,
,21,9,13,21,14,255.58,0.255894,0.209100333,0.429395198,0.533737976,
,21,9,13,22,15,255.63,0.262685,0.209404125,0.414252298,0.533060567,
,21,9,13,23,16,255.67,0.256775,0.209024625,0.427430702,0.533906795,
,21,9,14,0,17,256.71,0.168114,0.209243375,0.625131282,0.533419015,
,21,9,14,1,18,256.75,0.194736,0.209311375,0.565768261,0.533267386,
,21,9,14,2,19,256.79,0.182951,0.209432417,0.592047023,0.532997481,
,21,9,14,3,20,256.83,0.19876,0.209806208,0.556795351,0.532163982,
,21,9,14,4,21,256.88,0.181558,0.210256333,0.595153202,0.531160272,
,21,9,14,5,22,256.92,0.162923,0.209890292,0.636706425,0.531976489,
,21,9,14,6,23,256.96,0.262312,0.20950075,0.415084032,0.532845108,
,21,9,14,7,0,256.00,0.192038,0.209521375,0.571784392,0.532799117,
,21,9,14,8,1,256.04,0.182256,0.209842167,0.593596768,0.532083801,
,21,9,14,9,2,256.08,0.223956,0.20982325,0.500612093,0.532125982,
,21,9,14,10,3,256.13,0.211225,0.209922625,0.529000292,0.531904391,
,21,9,14,11,4,256.17,0.201928,0.20975625,0.549731192,0.532275382,
,21,9,14,12,5,256.21,0.202589,0.209929417,0.548257262,0.531889246,
,21,9,14,13,6,256.25,0.180546,0.210156,0.597409808,0.531384,
,21,9,14,14,7,256.29,0.150391,0.210223583,0.664650884,0.531233299,
,21,9,14,15,8,256.33,0.24501,0.210172042,0.453664867,0.531348229,
,21,9,14,16,9,256.38,0.185083,0.210581583,0.587292986,0.530435014,
,21,9,14,17,10,256.42,0.240706,0.21091925,0.463262134,0.529682068,
,21,9,14,18,11,256.46,0.293814,0.211805333,0.344839351,0.527706237,
,21,9,14,19,12,256.50,0.201626,0.211204167,0.550404606,0.529046747,
,21,9,14,20,13,256.54,0.197473,0.211119542,0.559665166,0.529235448,
,21,9,14,21,14,256.58,0.266697,0.211472208,0.405306147,0.528449055,
,21,9,14,22,15,256.63,0.2539,0.211705667,0.433841516,0.527928478,
,21,9,14,23,16,256.67,0.247426,0.211805083,0.448277554,0.527706794,
,21,9,15,0,17,257.71,0.168609,0.212183333,0.624027507,0.526863354,
,21,9,15,1,18,257.75,0.202435,0.212207708,0.548600659,0.526809002,
,21,9,15,2,19,257.79,0.182497,0.212280292,0.593059374,0.526647152,
,21,9,15,3,20,257.83,0.201145,0.212895458,0.551477163,0.525275423,
,21,9,15,4,21,257.88,0.177565,0.213529042,0.604056986,0.523862629,
,21,9,15,5,22,257.92,0.167079,0.213407125,0.627439175,0.524134484,
,21,9,15,6,23,257.96,0.26775,0.213055833,0.402958117,0.524917812,
,21,9,15,7,0,257.00,0.19366,0.2129795,0.568167578,0.525088023,
,21,9,15,8,1,257.04,0.181019,0.213050708,0.59635509,0.524929239,
,21,9,15,9,2,257.08,0.233785,0.213326417,0.478694914,0.524314452,
,21,9,15,10,3,257.13,0.219329,0.213317417,0.510929601,0.52433452,
,21,9,15,11,4,257.17,0.223194,0.213507458,0.502311238,0.523910756,
,21,9,15,12,5,257.21,0.188161,0.213972917,0.580429513,0.522872855,
,21,9,15,13,6,257.25,0.178515,0.214125125,0.60193863,0.522533453,
,21,9,15,14,7,257.29,0.158855,0.21443325,0.645777448,0.521846381,
,21,9,15,15,8,257.33,0.250613,0.214448708,0.441171027,0.521811912,
,21,9,15,16,9,257.38,0.187469,0.214487792,0.581972568,0.521724762,
,21,9,15,17,10,257.42,0.249784,0.214647958,0.443019571,0.521367614,
,21,9,15,18,11,257.46,0.294399,0.2150445,0.343534889,0.520483387,
,21,9,15,19,12,257.50,0.203368,0.214812375,0.54652021,0.52100099,
,21,9,15,20,13,257.54,0.212237,0.214600375,0.526743686,0.521473718,
,21,9,15,21,14,257.58,0.281903,0.215188,0.371399074,0.520163403,
,21,9,15,22,15,257.63,0.250974,0.215109833,0.440366052,0.520337703,
,21,9,15,23,16,257.67,0.238995,0.215154583,0.467077405,0.520237917,
,21,9,16,0,17,258.71,0.166777,0.215670083,0.62811259,0.519088431,
,21,9,16,1,18,258.75,0.204144,0.215154417,0.544789848,0.520238289,
,21,9,16,2,19,258.79,0.189114,0.215353167,0.578304468,0.519795107,
,21,9,16,3,20,258.83,0.200929,0.215733375,0.55195881,0.5189473,
,21,9,16,4,21,258.88,0.182126,0.21611325,0.593886648,0.518100236,
,21,9,16,5,22,258.92,0.17825,0.216387292,0.60252954,0.517489165,
,21,9,16,6,23,258.96,0.271403,0.216253667,0.394812481,0.517787128,
